-241.85,236.452,923.322,0.272103,-0.307438,-0.911834,0.0879126,0.951568,-0.294601
488.187,221.487,909.685,-0.640705,-0.247404,-0.726835,-0.163599,0.968913,-0.185591
834.021,179.479,136.868,-0.973899,-0.15438,0.166394,-0.152175,0.988012,0.0259996
533.306,265.459,-497.824,-0.569184,-0.288347,0.769991,-0.171403,0.957526,0.231873
-194.403,215.196,-538.774,0.217078,-0.247404,0.944282,0.055429,0.968913,0.241115
-722.708,288.483,96.5677,0.918546,-0.394019,0.0319836,0.39378,0.919102,0.0137113
-1016.07,843.594,896.486,0.733341,-0.520554,-0.437304,0.447096,0.853829,-0.266611
-1271.28,1930.17,915.619,0.546263,-0.797113,-0.257307,0.72112,0.60383,-0.33967
